pageid	revid	ordered_class
104943	241280027	GA
9317	241285415	GA
11168946	241302489	B
6760897	241335041	C
1138424	241350111	C
5971314	241384901	C
6669390	241404365	C
9441391	241412876	C
11922871	241495008	C
17737782	241545930	GA
19509108	241553401	Stub
14286984	241573426	Stub
544281	241596420	Start
6309739	241611505	Stub
9728541	241624813	Start
5026481	241629375	Stub
1221761	241666522	GA
74337	241706439	FA
18829015	241706631	FA
2176146	241706749	FA
16855965	241706902	FA
1124650	241837250	C
19498535	241837653	C
19528190	241865401	Start
269859	241887542	GA
13645	241893158	GA
18276506	241916274	FA
17332989	241917791	FA
151898	241918034	FA
12766321	241918251	FA
19536396	241958526	Stub
40525	242047175	C
18179957	242132718	Stub
1035744	242133348	B
1763702	242196591	Stub
7029122	242197362	Start
7431038	242256251	C
533769	242275769	C
9581347	242290157	B
18231009	242401223	Stub
254091	242409341	FA
19566434	242424543	C
1160728	242470265	C
8412633	242504177	Start
12268975	242507847	Stub
8759049	242523523	Stub
6417142	242530169	Start
19415577	242579653	Start
3652578	242605749	GA
10568	242653498	FA
3174918	242662255	C
9225156	242715447	Start
15027361	242737183	B
19590649	242738484	B
2011213	242739428	GA
19410253	242759193	B
13829980	242774686	Start
11332526	242826673	C
29383	242880922	FA
16225974	242881024	FA
638452	242881141	FA
610021	242881240	FA
12242	242881309	FA
17218895	242888532	Stub
19013958	242891275	Stub
17947043	242966895	Stub
16210554	242976488	Stub
17358776	243004138	Stub
19190153	243052845	GA
6237735	243070802	FA
19613189	243072073	Stub
19613621	243078758	Stub
19602227	243108338	C
12804491	243114892	Stub
7430554	243156797	Stub
3633138	243190636	C
317572	243192963	GA
8025991	243193544	Start
5018563	243209651	GA
9939257	243270212	C
8970148	243305821	Start
17256357	243314800	FA
15641381	243314878	FA
9952613	243369881	Start
4447495	243384570	GA
296994	243392222	GA
7378962	243400799	Stub
18287622	243420104	Stub
17696787	243423453	GA
17666378	243438255	GA
16465438	243476509	B
1624784	243539626	GA
1628688	243564092	FA
31410560	243564891	FA
396459	243566396	C
3820307	243595474	GA
6891782	243620002	Stub
2179065	243627867	Start
19534959	243707980	GA
7008426	243728551	GA
17451300	243756815	C
48594	243767895	FA
15113013	243783483	Stub
1739001	243893739	GA
19670675	243927070	Stub
1735504	244055736	C
19291517	244113464	Start
14546430	244115404	Start
13069662	244191794	GA
6792480	244216393	GA
3036321	244235986	Stub
3246010	244262540	C
1277651	244263101	C
19325620	244300393	Stub
143163	244327671	GA
17321071	244329988	B
448714	244343547	C
19713265	244345057	Stub
5802588	244364769	Stub
18415963	244368896	Stub
19407627	244390082	GA
19631097	244409003	B
4809003	244454435	GA
18503751	244564830	Start
6520719	244578288	FA
24222783	244578411	FA
3255539	244578513	FA
334290	244596055	Start
23772028	244602009	B
215246	244677166	GA
8429	244719343	C
19681795	244743255	C
10996600	244778571	C
1438572	244878539	B
4335043	244913456	FA
737748	244913592	FA
5292174	244913843	FA
11353966	244914052	FA
5443996	244961082	Stub
3469653	244973261	Stub
1111973	245050565	FA
46531	245050907	FA
2642185	245051097	FA
4003111	245065097	GA
7018160	245154701	C
1733437	245188141	B
19773195	245205831	Stub
9263979	245224982	Start
3530684	245226136	GA
19775066	245241126	Stub
22472	245290852	B
10468066	245304014	Stub
214484	245322793	B
18528637	245400701	Start
2455406	245444019	B
14786510	245541805	C
735925	245665342	FA
341723	245665769	FA
189945	245666195	FA
635553	245666302	FA
2976107	245681791	GA
3719320	245691613	GA
5614187	245717466	B
1044842	245771255	C
12866416	245795773	Start
19603857	245824965	Stub
4886574	245830006	GA
2399936	245837263	GA
18539488	245841192	Stub
19815633	245855686	Stub
369436	245885483	C
1370599	245912818	B
1030853	245920018	C
1890019	245971416	GA
10617602	245977864	C
19829087	246065750	Stub
19832218	246093983	Stub
19832483	246096427	Stub
19127371	246102817	Start
2894560	246169386	GA
17194176	246280786	B
6182607	246281822	Start
11634630	246299823	FA
16838	246300407	FA
13821	246303921	C
19843564	246365128	Start
11683572	246369007	B
13548538	246440403	Stub
19744911	246455994	B
19857373	246462847	Stub
19855276	246469500	Stub
17923723	246477836	Start
3255137	246487187	Start
9704012	246493104	GA
4142398	246502917	C
15923603	246528538	GA
19832335	246554364	Stub
293544	246563688	B
14181833	246585517	B
6985197	246595754	B
57799	246655135	FA
14752	246656082	FA
1300344	246656190	FA
11478930	246698398	C
15040782	246737994	C
1428956	246758676	GA
19217913	246798016	GA
3190497	246810782	Start
17264310	246822647	Start
19795225	246868903	GA
3634911	247057254	GA
6814294	247080273	GA
5614246	247109386	B
19899190	247119161	Stub
19901735	247137740	Stub
19902142	247140744	Stub
19905979	247188237	Stub
15421465	247212795	Start
19895037	247262752	C
66936	247291952	GA
16110909	247302384	GA
19916106	247335225	Stub
318498	247364395	C
19918859	247375751	C
5453993	247382488	C
17423910	247445995	Stub
19401225	247475423	Start
4923958	247476859	Start
780176	247508979	B
64072	247667678	FA
153661	247667950	FA
60557	247668177	FA
15665413	247668278	FA
4535681	247668413	FA
19938106	247681061	B
19938700	247687987	Stub
1793336	247731321	GA
1333414	247748966	GA
16412034	247792588	Stub
125798	247885346	B
2798954	247902103	Start
19955642	247941844	Stub
19805179	247952550	Stub
19957548	247989837	C
64692	248020112	B
19962044	248038643	Stub
2070674	248110509	GA
19898428	248120880	B
3242791	248121007	Start
3498937	248124491	GA
19971551	248180594	Stub
1308447	248185063	C
19870639	248225887	B
847293	248253806	Stub
19695446	248259387	Stub
954	248273915	FA
19976717	248281111	Start
18703984	248286634	FA
19868945	248286754	FA
431695	248286840	FA
503201	248287241	FA
7712905	248287347	FA
195306	248287479	FA
5058265	248287607	FA
14487552	248287895	FA
6249698	248312903	Start
1574616	248397024	C
11144536	248475345	GA
19993802	248524408	C
18103	248699666	C
6430178	248701994	GA
15232488	248754751	Stub
19724584	248770680	Start
16965774	248787675	B
18440383	248851971	GA
562208	248878428	C
255474	248889531	FA
252163	248889623	FA
1738794	248889748	FA
21395883	248889780	GA
1775425	248889828	FA
2333728	248889895	FA
910864	248890044	FA
10942718	248924055	Start
19829528	248972177	Stub
20002559	248984622	Start
25167165	249085364	B
195479	249106640	GA
18129262	249123831	Stub
19060998	249125666	Stub
5247	249145021	B
20031201	249232192	C
20044517	249254941	B
20046954	249291807	B
6147649	249321524	Start
18099922	249322339	Stub
8916013	249345901	GA
577340	249355161	C
2724343	249358615	C
5320128	249375145	Start
8687434	249398345	C
5529706	249416929	B
124981	249421695	B
125113	249423013	Start
125164	249423483	B
125553	249426234	B
18978751	249477701	GA
15162865	249479521	GA
2560834	249504655	Start
18613326	249523791	C
40564	249537021	C
4051025	249539780	Stub
19926642	249579037	Stub
150940	249580503	Start
20052358	249581654	C
70904	249616061	C
20067337	249622338	B
15054082	249624952	Stub
19937035	249634076	B
16834675	249641718	Stub
19343272	249655039	Stub
10942685	249693984	FA
1530485	249694151	FA
339153	249694362	FA
1881547	249696994	C
6613448	249701229	Stub
16620501	249716187	GA
4276168	249742785	C
415674	249744266	C
20077318	249775800	Stub
8096709	249779567	B
422079	249793445	C
802368	249867887	C
20090933	249977586	Stub
30861	249995225	B
20013866	250002296	C
5614177	250007405	B
19985131	250119726	Start
16670967	250188489	Start
20107530	250204831	Start
812027	250227881	C
1872146	250245818	GA
15052262	250248102	GA
7672680	250292561	GA
7812526	250316938	Start
8978169	250319042	C
5548070	250368836	Stub
1445923	250371497	Start
20121656	250422412	Stub
3545154	250423240	B
5365861	250431140	C
20053340	250431585	Start
6139861	250449407	GA
3049646	250457356	C
32298	250518225	FA
30864290	250518521	FA
5058323	250518825	FA
40521	250527973	C
20119358	250569121	B
6268217	250618160	Start
20134955	250633078	Stub
5197083	250657889	Stub
8556934	250669208	GA
16611407	250683484	C
17508246	250722193	B
10493777	250740097	Stub
20131622	250766008	B
4386971	250807969	Start
667786	250816995	C
11773835	250877388	GA
5316050	250911336	Stub
655628	250953708	C
3516576	250960947	B
125466	250963979	B
40522	250991663	C
20158447	251011054	Stub
9670893	251069253	Start
20129660	251089426	C
451697	251092704	B
1348798	251099060	B
12197096	251140086	Start
889561	251191283	GA
4644269	251208474	GA
4892390	251261027	Stub
16730989	251269729	C
16689545	251271655	GA
18624785	251273634	B
20177872	251291970	Start
574781	251295358	C
11191832	251300765	Stub
584887	251308993	C
2218461	251345476	Start
51097	251470034	B
20116364	251567919	GA
19040103	251592096	B
164100	251592353	C
2129282	251596624	C
15839	251599690	C
3843724	251639000	GA
2492171	251662046	Stub
14338488	251709214	GA
20116437	251852788	C
20218261	251879680	C
20198678	251889882	GA
2248004	251897795	Stub
3309838	251924575	GA
143466	251932162	Start
20157677	251941152	Stub
11424652	251975188	GA
1769148	252011223	FA
1903351	252011367	FA
979237	252011488	FA
10212125	252011579	FA
18722722	252011675	FA
16172170	252011746	FA
14882551	252011851	FA
17233108	252037987	Start
3406078	252048811	Start
326282	252060881	Start
18151239	252062706	Stub
3640901	252070967	GA
19826979	252080869	GA
20229792	252083108	Start
20203716	252131011	C
20235507	252146441	C
19989018	252152920	C
12967964	252165594	B
15778343	252189142	GA
40508	252250262	C
53348	252336276	GA
3913107	252352240	GA
2101499	252379689	B
879098	252389628	C
18114138	252410900	Stub
8894671	252439175	FA
19464507	252439366	FA
13150402	252439510	FA
20143978	252537489	C
551976	252587296	C
5346259	252641923	GA
4255990	252702078	C
20270864	252703119	B
657902	252764086	GA
262893	252767771	C
11930181	252842083	B
20299082	252861142	Stub
3256433	252880788	GA
20280507	252882986	B
12496952	252888151	C
4436871	252916181	C
20218307	252923930	C
3819155	252933954	C
20308601	252991227	Stub
15021605	252994331	C
20208903	253002991	GA
2690847	253022841	C
20313738	253059474	C
12640874	253251241	GA
20330617	253253455	Stub
3116168	253317665	C
1040237	253339358	C
17829250	253347475	C
13174516	253368194	B
87614	253413860	Start
11984989	253428269	Stub
5635041	253437646	Stub
7020635	253488386	Start
161487	253489598	FA
19052492	253489827	FA
3632008	253490038	FA
1237273	253490121	FA
3632031	253490328	FA
25821	253490474	FA
1786056	253505131	C
28237	253574401	B
20340041	253575622	B
20356817	253582987	Stub
1705045	253606752	Start
13012523	253607360	B
13052238	253611955	B
20360274	253625611	Start
1355565	253677932	Start
19689779	253693675	Stub
1436834	253719640	GA
3436857	253774061	GA
20372226	253778098	Start
20257205	253779737	B
3509988	253818353	Start
20376711	253832616	Start
18407952	253880723	GA
17553375	253894237	GA
20348877	253929098	C
9366638	253991850	Start
769192	253999912	C
17866488	254003067	Stub
20209227	254059783	GA
20225764	254060134	C
5022223	254070834	GA
638069	254078753	C
14020674	254111182	B
18918781	254117946	FA
19980386	254125285	FA
4398103	254125474	Stub
8290441	254125549	FA
2664090	254147847	GA
183753	254176265	C
19066878	254180874	GA
4423639	254220123	Stub
297069	254234179	B
18520389	254244971	FA
6048984	254257344	B
648326	254334446	C
1434910	254344455	GA
20267393	254359925	GA
542839	254378019	Start
10533665	254397585	C
12433708	254421747	B
14573472	254435857	Start
7971545	254462940	C
17058293	254471553	GA
5654	254483829	FA
26994	254484718	GA
19827813	254561350	Stub
9500630	254594924	Start
1191972	254610778	GA
20047326	254648539	B
20445318	254653456	Stub
4253154	254678993	Start
377337	254697621	B
1509096	254772000	C
18814913	254773880	Stub
125628	254873455	C
760828	254881750	GA
12800426	254886606	B
17363577	254887784	GA
1001596	254888871	FA
233737	254889377	FA
13149917	254891906	B
827611	254983878	B
3783094	254990298	C
19249824	255004505	Start
13655	255089667	B
215940	255140177	C
3835166	255148465	C
11395198	255173259	GA
20445771	255215863	Stub
835425	255261810	C
11762046	255285664	Stub
230647	255307998	B
17100042	255375530	GA
15197683	255384106	GA
2212451	255399318	B
20496126	255457124	B
20500941	255472944	B
125495	255490097	C
3289666	255571245	GA
20525773	255575710	Start
16591731	255597776	B
20499585	255604145	C
12338500	255605768	B
4545271	255703028	B
20205059	255712849	GA
218754	255733837	B
12153219	255742894	FA
445112	255742983	FA
20028506	255743240	FA
22984	255743632	FA
17489150	255749368	Start
94419	255771024	B
15104000	255792759	Start
20539257	255793386	Stub
20504433	255865322	Start
367924	255896831	C
2072460	255905792	B
11492834	256006965	C
43617	256048357	GA
17884694	256054539	Start
20558659	256091741	C
2517836	256102183	C
16163447	256105540	B
4241857	256113668	C
615059	256137301	B
20563441	256154575	Stub
2897771	256162388	C
1991387	256210158	C
2635171	256249876	GA
5848327	256272918	Stub
8285746	256300724	Start
8389	256301464	FA
10771083	256302691	FA
399009	256320629	FA
8017787	256320710	FA
173061	256320932	FA
10286	256322714	B
9318694	256332102	Start
1054833	256357250	C
17654516	256392645	C
20229043	256410596	GA
9924794	256410826	GA
20581179	256424830	Stub
20462893	256487573	GA
117982	256489464	Start
20587149	256517388	Start
17010836	256589327	GA
20211250	256618623	GA
666401	256631725	Start
20303758	256647550	B
18933746	256666708	Stub
20513812	256700680	Stub
14840034	256843214	C
20611790	256850331	Start
8961091	256853576	GA
64699	256901899	B
125001	256902007	B
9877	256914111	Start
20475826	257015984	Stub
2538483	257020474	Start
12431124	257078074	B
64300	257106880	FA
17181039	257124968	GA
20633024	257129364	Stub
20634191	257147719	Stub
230552	257153398	Start
13666	257165799	GA
292484	257210783	C
20617042	257228803	GA
20650792	257367230	Stub
125082	257380544	B
1427420	257381842	C
19147301	257384212	B
89580	257417901	GA
9627	257546480	C
16880843	257565070	GA
20650196	257566286	C
93429	257597180	B
13590915	257637980	B
13012360	257663284	B
20676848	257674233	Start
11760680	257720818	Start
2459649	257728743	C
1442078	257758017	C
919821	257764302	C
563525	257768397	B
17780861	257795590	FA
2681585	257795793	FA
19605	257795898	FA
469185	257796749	FA
20453854	257842563	GA
1652197	257857079	Start
1906868	257872932	GA
2035270	257879902	B
15736910	257890852	B
2037333	257896081	GA
20658094	257923961	Stub
20694690	257931536	Stub
19182774	257964967	Stub
14490488	258000131	FA
151116	258001072	FA
2482363	258001342	FA
1877614	258034162	B
5509824	258047090	B
20707766	258104935	Stub
17586244	258155091	GA
6890186	258173264	GA
6371772	258248436	C
20612257	258252819	B
202353	258261712	B
6884901	258281888	C
15299305	258296658	B
20148371	258347243	Start
19822379	258491808	Stub
18409869	258500588	FA
18884607	258500893	FA
2097996	258512826	Start
93434	258532250	B
5624725	258559748	C
6482457	258641618	C
13104235	258655366	GA
20692494	258658890	Stub
698457	258700465	C
738907	258708078	GA
14270592	258734645	GA
17517571	258743774	B
8489	258755639	C
20593892	258770961	Stub
27881	258795517	GA
14032826	258805549	B
13178551	258850970	GA
1659407	258856754	B
173400	258864350	C
20764456	258898157	Stub
1702544	258907952	GA
19690848	258916184	GA
342656	258925587	B
18830236	258926960	Stub
2333876	259006875	Start
20328557	259029783	Stub
1121008	259055128	C
20776228	259067554	B
20684520	259175606	C
20785691	259226841	B
20274114	259230058	GA
13564103	259232277	Start
20783617	259245955	C
124997	259263550	B
16688261	259275396	GA
20476024	259281858	GA
1733731	259321309	GA
2648829	259362792	B
1109587	259393728	FA
157562	259393821	FA
4529709	259394033	FA
18600991	259394626	FA
20418181	259394833	FA
76811	259394908	FA
5019316	259395007	FA
2012474	259395121	FA
8126042	259488830	C
3371004	259530684	B
11996061	259558454	Start
15680896	259590663	Stub
12141973	259595017	GA
5896529	259620381	Start
153758	259624496	GA
1186818	259633128	FA
20034019	259633257	FA
15766637	259633472	FA
3992975	259642891	GA
20178324	259660841	B
690037	259670705	C
797811	259689236	Start
157211	259695073	GA
20139266	259708290	Stub
16483056	259718149	Stub
823070	259734692	C
125447	259736031	B
16061090	259744876	Stub
20695703	259746445	Stub
7323713	259810783	Stub
20825236	259841483	Start
10123838	259847035	GA
14535043	259896349	B
955758	259901833	C
50247	259996692	B
20835502	260005079	Stub
20836332	260015739	C
5452841	260036444	B
9801120	260050174	Start
19081019	260062218	Stub
20644653	260093601	Start
20779608	260128309	B
14686758	260134804	B
13941005	260141923	Start
20849376	260238592	Stub
5226435	260252459	C
735384	260271235	C
19156069	260277631	FA
4721	260277970	FA
23277306	260278050	FA
20169200	260330427	B
5676645	260457057	B
23536981	260477892	B
10071207	260532421	Start
571542	260547127	C
2029014	260566047	Start
364646	260777035	B
999477	260853760	Start
106710	260925837	Start
984829	260940583	Start
1700486	260957822	Start
610477	260960463	GA
20895547	260975332	Stub
