pageid,revid,user_rating,flesch_reading_ease,flesch_kincaid_grade,smog_index,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,readability_consensus,infonoisescore,logcontentlength,logreferences,logpagelinks,numimageslength,num_citetemplates,lognoncitetemplates,num_categories,hasinfobox,lvl2headings,lvl3heading
1457902,215040722,Stub,-16.5,20.5,19.3,38.05,33.5,12.33,39,13.5,10.0,20th and 21th grade,0.5574365175332527,8.857980995127573,0.0,4.584962500721157,0.0,0,1.5849625007211563,1,False,1,0
11474170,215042829,GA,18.35,15.4,15.9,29.53,26.4,9.6,676,14.5,9.6,9th and 10th grade,0.7116375391453682,13.01210071615157,6.10852445677817,7.066089190457772,0.000151530457621982,27,4.247927513443585,5,True,6,0
17621048,215050390,Stub,9.55,14.7,15.9,33.04,26.1,11.15,15,5.0,6.4,15th and 16th grade,0.396969696969697,7.94251450533924,0.0,2.584962500721156,0.0,0,1.5849625007211563,3,False,0,0
8436299,215061528,Start,26.81,14.2,15.9,29.99,26.8,10.97,144,12.5,9.6,12th and 13th grade,0.5432171110460006,10.873444112515378,0.0,5.700439718141093,0.0,0,3.4594316186372978,9,True,3,0
16198081,215143488,FA,58.62,10.3,13.0,16.77,17.0,8.62,993,13.0,10.4,12th and 13th grade,0.341700256504214,14.594441246609222,5.930737337562887,6.614709844115209,0.00025650421399780137,0,3.700439718141092,2,False,9,4
30502,215143736,FA,41.7,12.7,14.6,19.14,18.7,8.21,2376,29.5,10.4,18th and 19th grade,0.5028860028860029,15.836469567526644,6.714245517666122,8.51175265376738,0.00015460729746444033,0,7.507794640198696,18,True,16,0
17622634,215178748,B,32.9,11.9,13.0,24.06,19.3,9.07,219,6.5,7.2,11th and 12th grade,0.3872598584428716,12.21704891355634,3.5849625007211565,4.459431618637297,0.0003370407819346141,0,1.0,1,False,4,0
17619374,215181315,Start,33.24,13.8,15.9,19.96,19.5,7.06,278,21.0,10.4,19th and 20th grade,0.30911889752235744,13.621822947394202,4.459431618637297,5.754887502163469,0.0,0,1.0,2,False,5,13
17629085,215183833,Start,15.98,14.3,14.6,27.66,22.3,10.25,143,9.0,7.2,14th and 15th grade,0.5646884272997033,11.053247125912426,2.584962500721156,5.08746284125034,0.0002967359050445104,0,3.1699250014423126,5,False,2,0
6486172,215199259,GA,36.28,12.7,14.6,25.06,22.2,8.7,821,17.5,9.2,8th and 9th grade,0.6208259084217866,13.776433032444732,6.066089190457772,8.29920801838728,7.74773378786705e-05,20,2.321928094887362,4,True,6,8
195380,215230259,B,53.21,10.3,13.0,20.59,18.7,9.03,483,6.0,9.2,9th and 10th grade,0.5019723103101554,13.11504365016171,4.0,6.832890014164742,0.0,4,3.1699250014423126,4,True,11,2
3470725,215267976,GA,44.75,11.5,13.0,19.54,17.7,9.04,397,12.5,9.2,12th and 13th grade,0.5628505124734093,12.708006128896072,4.392317422778761,6.10852445677817,0.00019338619222587506,8,2.807354922057604,2,True,6,0
1123160,215281185,B,40.69,13.1,15.9,16.66,17.3,8.09,990,5.0,10.8,16th and 17th grade,0.4069011238792777,14.796952161509315,3.1699250014423126,5.643856189774724,0.0,0,3.3219280948873626,4,False,6,9
8311,215281507,FA,17.34,15.8,17.1,27.38,25.0,9.52,4141,8.5,10.0,9th and 10th grade,0.5663744978796976,16.099573830263793,7.321928094887362,9.579315937580015,0.00021504081474663892,106,5.672425341971496,4,False,13,21
5196391,215305160,C,50.16,11.5,14.6,16.59,16.8,9.02,478,3.5,10.4,16th and 17th grade,0.4595230097413504,13.223398414711628,3.5849625007211565,6.044394119358453,0.0,0,2.0,5,False,5,0
8642033,215308728,B,73.17,6.8,11.2,14.32,12.4,7.3,1956,7.5,8.0,7th and 8th grade,0.37583697234352254,15.900347963208683,6.491853096329675,7.05528243550119,5.8224163027656476e-05,10,5.129283016944966,3,False,17,0
14983958,215315876,Stub,60.31,7.6,11.2,16.86,12.9,9.99,25,4.5,6.4,7th and 8th grade,0.44999999999999996,8.523561956057014,0.0,3.1699250014423126,0.0,0,1.5849625007211563,1,False,0,0
16084060,215317225,Stub,55.24,9.5,13.0,15.77,13.9,9.44,84,6.5,8.4,9th and 10th grade,0.3529411764705882,10.700439718141093,0.0,2.807354922057604,0.0005602240896358543,0,1.0,1,False,0,0
10905960,215328039,GA,19.37,15.0,14.6,28.88,25.3,9.21,593,11.0,9.2,14th and 15th grade,0.6438356164383562,13.150540637505484,5.357552004618084,6.9188632372745955,0.00016504373659019642,27,2.807354922057604,3,True,7,4
17642309,215338020,Stub,-59.14,24.5,17.1,53.06,42.4,14.29,200,12.0,6.8,24th and 25th grade,0.9440705500116037,8.169925001442312,1.5849625007211563,3.0,0.00023207240659085636,1,2.0,2,True,2,0
16217,215380021,FA,34.26,13.5,15.9,22.33,20.8,9.22,1852,8.5,10.0,9th and 10th grade,0.5648078222504869,14.926434993901978,6.857980995127572,8.03342300153745,0.00015898883103461983,42,3.9068905956085187,22,False,8,9
1600858,215396443,FA,52.19,10.7,13.0,17.23,16.5,8.69,2167,15.5,9.6,16th and 17th grade,0.3941699228880666,15.617237864746105,7.238404739325079,7.546894459887637,0.0002766347384072755,0,3.1699250014423126,5,True,7,5
436950,215450027,GA,21.74,16.2,15.9,26.69,26.3,9.04,896,13.0,11.6,26th and 27th grade,0.6838845144356955,13.712741927075735,5.672425341971496,7.022367813028454,0.0001399825021872266,42,2.321928094887362,6,True,6,0
4902413,215573745,B,30.87,12.7,14.6,18.62,15.9,9.25,526,10.5,8.0,18th and 19th grade,0.3681464236975195,13.458662932867817,2.807354922057604,5.700439718141093,0.0,1,2.0,2,False,4,4
4773025,215630945,B,12.94,15.4,15.9,27.14,23.3,10.52,449,14.0,8.4,15th and 16th grade,0.6424614166996439,12.229419688230418,3.5849625007211565,4.584962500721157,0.0,9,3.0,5,False,4,4
2815243,215637572,B,54.22,9.9,11.2,17.46,15.9,8.1,229,10.5,8.8,10th and 11th grade,0.46384856248220896,12.420749758296799,3.4594316186372978,4.321928094887363,0.0,0,1.5849625007211563,2,False,5,0
10414391,215654826,Stub,71.14,7.6,8.8,17.8,15.9,7.09,17,7.5,8.8,7th and 8th grade,0.4944598337950139,8.968666793195208,0.0,1.5849625007211563,0.0,0,1.5849625007211563,2,False,2,0
12424,215817251,B,24.44,13.1,14.6,26.9,21.9,10.36,720,16.0,7.2,26th and 27th grade,0.39385921732709817,13.622852585863663,3.700439718141092,5.643856189774724,6.153088850603002e-05,1,1.0,6,False,8,2
12479,215822117,C,30.54,17.0,18.2,18.4,23.1,10.42,443,16.5,14.8,16th and 17th grade,0.43749339532917675,12.914198242454958,2.0,6.491853096329675,0.00010567473317129874,1,2.584962500721156,4,False,6,0
5159393,215842090,GA,40.69,13.1,14.6,19.85,19.6,8.99,536,28.0,10.8,19th and 20th grade,0.4797411177779276,13.382624026574918,4.08746284125034,6.149747119504682,0.0,8,2.321928094887362,6,True,7,3
13161970,215849536,Stub,-43.23,28.7,25.3,39.75,43.8,13.67,80,75.0,17.2,28th and 29th grade,0.7863795110593714,8.686500527183219,0.0,4.643856189774724,0.0,0,2.321928094887362,1,True,0,0
15602761,215858477,Stub,0.08,16.2,14.6,47.02,37.8,12.54,20,5.5,6.8,12th and 13th grade,0.543046357615894,7.820178962415189,0.0,3.8073549220576037,0.0,0,1.5849625007211563,1,False,0,0
153664,215887916,FA,43.73,11.9,14.6,19.96,18.6,8.71,1421,16.5,9.6,19th and 20th grade,0.5411373851866328,14.707035524832701,6.870364719583405,7.74819284958946,4.885675200312683e-05,24,4.807354922057604,11,True,10,0
5589344,215887986,FA,30.87,12.7,13.0,25.29,21.3,8.39,387,7.0,8.0,12th and 13th grade,0.5868677348413447,12.842546775443644,4.754887502163469,6.0,0.0007854225573358467,10,4.0,2,True,5,3
804238,215912117,GA,14.29,17.0,14.6,32.61,30.4,9.49,668,8.0,11.2,16th and 17th grade,0.6591693887074195,13.339432495996778,5.459431618637297,7.832890014164742,0.0,37,3.0,5,True,7,5
362206,215939737,C,49.15,11.9,14.6,17.35,17.6,8.73,1384,17.0,10.8,17th and 18th grade,0.39662951167728233,14.998193739845696,2.0,8.426264754702098,0.00010615711252653928,0,3.5849625007211565,1,False,14,6
9615726,215958342,Start,-20.91,20.2,17.1,44.89,37.5,12.35,189,14.0,8.4,12th and 13th grade,0.7921779141104295,10.25266543245025,1.5849625007211563,5.169925001442312,0.0,0,1.5849625007211563,3,True,3,5
17687298,216010730,Stub,43.73,11.9,15.9,19.67,18.4,10.68,61,7.5,9.6,10th and 11th grade,0.34515570934256057,9.86418614465428,0.0,4.459431618637297,0.0,0,1.5849625007211563,4,False,1,0
6704750,216014567,Start,51.18,11.1,13.0,19.03,18.5,8.68,272,14.5,10.0,18th and 19th grade,0.47828913156526265,12.516438734607947,2.0,5.285402218862249,0.00013000520020800833,3,3.9068905956085187,3,False,3,4
16076563,216113945,B,52.19,10.7,11.2,16.82,15.9,8.54,667,12.0,9.6,11th and 12th grade,0.4328115690841142,13.900300786248167,4.459431618637297,5.357552004618084,0.0,0,3.3219280948873626,2,True,7,2
6979740,216252318,B,43.73,11.9,14.6,21.0,19.4,9.04,422,8.5,9.6,9th and 10th grade,0.5883413461538461,12.742730476519174,0.0,4.169925001442312,8.585164835164836e-05,13,0.0,3,False,5,5
2022183,216310748,B,33.24,13.8,15.9,25.52,24.0,10.81,257,7.0,10.4,10th and 11th grade,0.5426590828297191,11.73470962022584,3.0,5.754887502163469,0.00017774617845716317,5,2.584962500721156,2,True,6,4
10806159,216359247,FA,43.39,9.9,11.2,27.13,21.3,8.73,785,20.5,6.4,20th and 21th grade,0.48372940299743317,13.911579241402148,5.700439718141093,8.647458426454921,0.00012420303055394553,0,3.0,2,True,4,0
7076238,216369686,Stub,33.24,13.8,15.9,21.29,20.6,10.19,67,13.0,10.4,20th and 21th grade,0.4039644565960355,10.203348002979764,1.0,3.0,0.0,0,1.0,2,False,3,0
2815364,216379879,Stub,51.18,11.1,13.0,15.2,15.0,9.42,116,8.5,10.0,9th and 10th grade,0.349003984063745,11.208843990734614,0.0,2.584962500721156,0.00039840637450199205,0,1.5849625007211563,3,False,1,0
118723,216391083,Stub,11.92,15.8,17.1,37.58,32.0,12.93,92,9.0,8.8,8th and 9th grade,0.6605555555555556,9.57742882803575,0.0,4.807354922057604,0.0,0,2.584962500721156,2,True,3,0
16831456,216438198,Stub,44.41,9.6,11.2,23.23,17.7,10.22,27,4.5,6.0,10th and 11th grade,0.4834205933682374,8.686500527183219,1.0,2.584962500721156,0.0,0,1.5849625007211563,1,False,1,0
17723233,216493975,B,43.73,11.9,14.6,20.83,19.3,9.4,197,10.5,9.6,10th and 11th grade,0.46909016225097555,11.838416075797337,3.3219280948873626,5.08746284125034,0.00041076196344218524,3,1.0,3,False,5,0
10019967,216519104,C,24.44,13.1,14.6,25.8,21.0,9.34,235,5.5,7.2,25th and 26th grade,0.43536213264814516,12.214926187942435,2.321928094887362,3.700439718141092,0.0,0,1.5849625007211563,3,True,5,12
17711199,216525977,B,19.37,15.0,17.1,25.12,22.5,9.53,305,25.0,9.2,24th and 25th grade,0.5827205882352942,12.321364432039447,3.4594316186372978,5.459431618637297,0.00012254901960784314,10,1.5849625007211563,3,True,2,2
17513390,216554553,B,44.75,11.5,14.6,20.3,18.6,9.55,313,18.0,9.2,9th and 10th grade,0.4262663668826875,12.46326891598129,3.5849625007211565,6.022367813028454,0.0,0,2.0,8,True,2,0
743077,216563722,B,35.27,13.1,15.9,26.74,23.9,9.91,309,11.5,9.6,9th and 10th grade,0.6229198184568835,11.950920352030098,3.9068905956085187,4.954196310386876,0.0002521432173474534,6,2.807354922057604,2,False,7,1
7252050,216575336,Stub,-4.32,15.9,13.0,45.25,35.3,12.42,17,4.0,5.2,12th and 13th grade,0.6015625,7.6147098441152075,0.0,2.0,0.0,0,1.5849625007211563,1,False,1,0
5362410,216638798,Start,69.11,8.3,8.8,12.42,12.6,8.05,113,16.5,9.6,8th and 9th grade,0.5051004636785162,11.263269200372662,0.0,5.20945336562895,0.0,0,1.5849625007211563,3,True,2,0
7098429,216679359,Stub,27.49,11.9,11.2,30.49,23.7,12.21,22,5.0,6.0,11th and 12th grade,0.41645885286783046,8.17492568250068,0.0,2.807354922057604,0.0024937655860349127,0,1.0,1,False,0,0
10895318,216697251,Start,-2.62,31.8,29.3,40.34,61.3,11.84,107,14.5,31.2,31th and 32th grade,0.4348279457768509,11.047123912114026,0.0,6.727920454563199,0.0,0,3.3219280948873626,2,False,3,0
17714899,216748663,B,24.11,17.4,19.3,23.97,26.6,9.81,321,27.5,14.0,27th and 28th grade,0.5644101026409871,12.3701424794954,3.8073549220576037,5.584962500721157,0.00011532695190866105,4,4.247927513443585,6,True,7,0
2919649,216760005,Stub,33.92,11.5,13.0,24.06,19.0,10.33,119,16.0,6.8,11th and 12th grade,0.4758378799688231,10.733862719678543,1.5849625007211563,3.5849625007211565,0.0,0,2.807354922057604,3,True,5,0
5632489,216764942,GA,26.81,14.2,15.9,27.96,25.1,8.91,1176,16.0,9.6,15th and 16th grade,0.5920016961280576,14.364955378481909,6.569855608330948,8.03342300153745,5.300400180213606e-05,38,4.523561956057013,8,True,8,2
7510636,216786279,FA,42.38,10.3,11.2,26.03,20.5,8.69,699,13.5,6.8,10th and 11th grade,0.4995798319327731,13.782998208920414,5.807354922057605,8.16490692667569,0.00018674136321195143,1,2.584962500721156,6,True,7,0
9114494,216854482,B,30.87,12.7,14.6,25.57,21.5,10.61,290,12.5,8.0,12th and 13th grade,0.40285347867906385,12.292033985499543,3.1699250014423126,6.022367813028454,0.0001603077909586406,0,2.0,2,False,5,4
6450744,216886881,Stub,24.44,13.1,15.9,38.5,31.2,11.79,126,17.5,7.2,17th and 18th grade,0.8380578164468144,9.403012023574997,0.0,4.169925001442312,0.0,0,2.584962500721156,1,False,2,0
17146162,216953492,Stub,14.97,20.9,22.1,35.69,41.0,12.82,73,49.0,17.6,12th and 13th grade,0.7127791563275434,9.13699111208023,0.0,4.321928094887363,0.0,0,2.584962500721156,8,False,1,0
12461683,216967557,FA,44.75,11.5,14.6,21.64,19.4,8.98,1110,8.5,9.2,8th and 9th grade,0.5028780054599875,14.34249141106907,6.426264754702098,7.1799090900149345,0.0,14,3.9068905956085187,3,False,7,6
334532,216968282,FA,15.31,16.6,15.9,27.27,25.8,9.97,975,16.0,10.8,15th and 16th grade,0.6345480028030834,13.750811646897553,6.247927513443586,7.257387842692652,7.786342754808066e-05,31,4.584962500721157,9,True,6,1
1501888,217113786,Stub,40.34,11.1,14.6,17.91,15.1,10.47,133,4.0,7.6,14th and 15th grade,0.26433509556730383,11.158609688214478,0.0,4.169925001442312,0.0,0,1.0,3,False,2,0
22121709,217203567,B,18.35,15.4,17.1,28.19,25.1,10.44,547,17.0,9.6,16th and 17th grade,0.48450682620033747,13.112765281885316,3.3219280948873626,7.139551352398794,0.0002300966405890474,7,3.5849625007211565,2,False,7,0
16424067,217226382,Stub,11.92,15.8,19.3,40.48,34.5,13.08,67,19.5,8.8,19th and 20th grade,0.7957894736842105,8.24317398347295,0.0,4.247927513443585,0.0,0,1.5849625007211563,0,True,1,0
16425927,217227615,Stub,28.84,13.5,17.1,38.86,33.1,12.76,64,19.5,8.8,12th and 13th grade,0.8367052023121387,7.948367231584678,0.0,4.08746284125034,0.0,0,1.5849625007211563,0,True,1,0
16429101,217230090,Stub,20.38,14.6,17.1,39.9,33.7,12.84,63,30.5,8.8,12th and 13th grade,0.8351568198395332,7.924812503605781,0.0,4.0,0.0,0,1.5849625007211563,0,True,1,0
16443163,217231883,Stub,28.84,13.5,17.1,39.03,33.3,12.76,64,19.5,8.8,12th and 13th grade,0.8350144092219021,7.965784284662087,0.0,4.08746284125034,0.0,0,1.5849625007211563,0,True,1,0
16443384,217232053,Stub,37.3,12.3,15.9,37.93,32.2,12.11,58,20.0,8.8,11th and 12th grade,0.842026825633383,7.800899899920305,0.0,4.0,0.0,0,1.5849625007211563,0,True,1,0
16453511,217234412,Stub,-3.98,17.8,18.2,43.15,36.0,13.16,63,20.5,8.4,17th and 18th grade,0.8271872740419378,8.016808287686553,0.0,3.9068905956085187,0.0,0,1.5849625007211563,0,True,1,0
16468198,217236570,Stub,0.42,18.2,20.3,43.33,38.0,13.23,67,30.0,10.0,29th and 30th grade,0.808496291301416,8.303780748177104,0.0,3.9068905956085187,0.0,0,1.5849625007211563,0,True,1,0
16469029,217236969,Stub,9.89,16.6,19.3,40.66,35.2,13.64,66,29.0,9.6,28th and 29th grade,0.8553318419090231,7.768184324776926,0.0,3.700439718141092,0.0,0,1.5849625007211563,0,True,1,0
16470652,217237573,Stub,23.43,13.5,15.9,40.53,33.3,12.83,63,20.5,7.6,12th and 13th grade,0.8333333333333334,7.936637939002572,0.0,4.0,0.0,0,1.5849625007211563,0,True,1,0
16476161,217238413,Stub,30.87,12.7,15.9,37.0,30.6,12.28,60,20.0,8.0,12th and 13th grade,0.8472535741158767,7.787902559391432,0.0,4.0,0.0,0,1.5849625007211563,0,True,1,0
16476172,217238423,Stub,21.4,14.3,18.2,41.12,34.4,13.16,63,20.0,8.4,19th and 20th grade,0.8406552494415488,7.851749041416057,0.0,3.9068905956085187,0.0,0,1.5849625007211563,0,True,1,0
16476638,217238810,Stub,9.89,16.6,19.3,40.95,35.5,13.02,62,30.5,9.6,30th and 31th grade,0.8333333333333334,7.906890595608519,0.0,3.9068905956085187,0.0,0,1.5849625007211563,0,True,1,0
3306498,217277626,C,46.78,10.7,14.6,15.89,13.8,8.93,330,7.0,8.4,10th and 11th grade,0.3483821460544827,12.834273515234699,3.4594316186372978,5.554588851677638,0.0,0,0.0,3,False,5,0
2958305,217295096,Stub,-48.64,35.0,28.7,46.36,59.6,12.76,328,28.5,26.0,28th and 29th grade,0.6734673265326735,11.887220615468385,0.0,7.285402218862249,0.000100999899000101,0,6.599912842187128,4,False,5,1
16663625,217367459,GA,37.3,12.3,14.6,20.99,18.7,9.02,350,18.5,8.8,18th and 19th grade,0.5309915135889999,12.595024318613639,5.643856189774724,5.807354922057605,0.0,6,2.0,3,True,4,0
5560362,217548616,B,40.69,13.1,15.9,17.76,17.9,9.38,776,18.0,10.8,17th and 18th grade,0.3948435219717853,13.99169898341288,3.8073549220576037,4.247927513443585,0.0,0,2.0,9,True,11,0
15406525,217573092,Start,54.22,9.9,13.0,21.81,19.3,9.53,145,5.5,8.8,9th and 10th grade,0.43755146856986005,11.202736043250168,0.0,4.459431618637297,0.0005489980785067252,0,3.0,2,True,3,0
4446772,217602544,GA,43.73,11.9,13.0,25.7,23.0,8.91,210,7.5,9.6,25th and 26th grade,0.6730287859824782,11.482303782323182,3.4594316186372978,5.78135971352466,0.0009386733416770963,6,3.1699250014423126,2,True,5,0
4337705,217655456,FA,53.21,10.3,13.0,18.91,17.3,8.29,1599,12.5,9.2,12th and 13th grade,0.38921639108554995,15.333330084767427,7.118941072723508,7.672425341971495,0.0003081031118414296,0,4.459431618637297,3,False,9,13
5778038,217655626,FA,49.15,11.9,15.9,18.16,18.2,9.02,1138,14.5,10.8,10th and 11th grade,0.41718247928293595,14.595199194272862,6.189824558880018,7.118941072723508,0.00013529511246406224,6,3.4594316186372978,7,True,13,0
2119611,217690268,Stub,30.87,12.7,13.0,29.75,24.9,10.98,33,8.0,8.0,12th and 13th grade,0.5594405594405594,8.74819284958946,0.0,3.700439718141092,0.0,0,2.0,1,False,1,0
7437846,217729872,Start,14.29,17.0,15.9,30.34,28.5,9.76,233,15.5,11.2,15th and 16th grade,0.7930009458181326,11.138271800172221,3.8073549220576037,5.491853096329675,0.0,5,4.08746284125034,2,True,6,0
11377826,217730729,B,12.94,15.4,14.6,28.13,23.9,10.1,218,9.0,8.4,14th and 15th grade,0.6023782980304719,11.63888838225226,3.9068905956085187,4.643856189774724,0.0,6,2.0,2,False,6,0
11847030,217730878,Start,36.28,12.7,14.6,22.22,19.8,8.94,286,14.5,9.2,14th and 15th grade,0.5479383381376113,12.363313464373478,4.08746284125034,5.044394119358453,0.0,8,1.5849625007211563,2,False,5,5
17338329,217774609,GA,-22.94,20.9,17.1,38.69,33.2,10.9,461,19.0,9.2,20th and 21th grade,0.6930580393431962,12.399811959325685,5.285402218862249,6.285402218862249,0.0,18,4.857980995127573,4,True,5,0
10501917,217823535,C,21.4,14.3,14.6,27.26,23.2,9.42,347,15.5,8.4,14th and 15th grade,0.5913911416094821,12.475226777742266,4.906890595608519,5.906890595608519,0.0,6,2.584962500721156,3,False,6,0
18842022,217868104,FA,26.81,14.2,15.9,25.81,23.3,8.79,2057,5.0,9.6,25th and 26th grade,0.6208549003947348,15.104393996891226,7.285402218862249,7.930737337562887,7.679665780945213e-05,91,4.321928094887363,3,True,10,15
13753137,217940971,Stub,53.55,12.3,14.6,17.18,19.4,9.61,155,16.5,12.4,16th and 17th grade,0.5455534403045961,11.222191138456333,0.0,4.807354922057604,0.0,0,1.0,2,False,2,0
17841011,217976980,Stub,51.85,8.8,13.0,19.93,15.5,11.91,45,4.5,6.4,19th and 20th grade,0.19799139167862267,9.312882955284357,0.0,3.1699250014423126,0.0,0,1.0,2,False,1,0
674486,217998557,Start,3.46,17.0,15.9,30.39,26.3,11.71,410,12.5,8.8,12th and 13th grade,0.6530788310147742,12.043710863347156,1.5849625007211563,5.614709844115208,0.00010783996549121104,0,2.584962500721156,4,True,3,0
15641513,218073705,Stub,31.21,14.6,15.9,25.94,25.0,10.87,125,14.0,11.2,10th and 11th grade,0.5304698972099853,10.63117705570398,1.5849625007211563,5.459431618637297,0.0,0,2.0,1,True,2,2
36885,218082098,GA,29.18,15.4,17.1,21.93,22.8,9.25,4323,13.0,12.0,12th and 13th grade,0.3746427147035363,16.593857938858225,8.810571634741148,9.955649907528375,4.9853762297261364e-05,0,4.523561956057013,52,True,7,23
1358035,218095351,Start,56.25,9.1,13.0,16.7,14.1,8.97,144,5.0,8.0,8th and 9th grade,0.39582107121836374,11.496853777388042,0.0,4.392317422778761,0.0002942907592701589,0,1.0,2,False,6,0
5233321,218102577,FA,33.24,13.8,15.9,21.93,21.3,8.97,965,15.5,10.4,15th and 16th grade,0.5725304171494785,13.99929538702341,5.321928094887363,7.754887502163469,0.00010863267670915411,36,4.169925001442312,6,True,6,3
430439,218121444,C,49.15,11.9,14.6,15.61,16.4,9.39,408,7.0,10.8,15th and 16th grade,0.36654609229420143,12.986197587206272,1.5849625007211563,5.807354922057605,0.0,0,2.584962500721156,3,True,7,0
4833652,218141950,GA,40.69,13.1,14.6,23.96,23.1,8.38,417,8.5,10.8,23th and 24th grade,0.6677914744163624,12.730257835654754,4.523561956057013,6.977279923499917,0.0006886578059362303,13,4.807354922057604,1,True,5,2
1562459,218170985,Start,39.33,11.5,13.0,19.48,16.5,9.78,115,5.0,8.0,11th and 12th grade,0.4494787489975942,10.965062756744627,0.0,4.321928094887363,0.0012028869286287089,0,1.0,5,False,1,0
760372,218209714,C,28.84,13.5,14.6,29.0,25.1,8.28,502,14.0,8.8,13th and 14th grade,0.6616040778112973,12.999823879015727,4.392317422778761,6.442943495848729,0.00015603869759700406,24,3.8073549220576037,3,False,7,0
4292657,218227630,B,27.83,13.9,15.9,23.72,21.1,10.26,360,17.0,9.2,23th and 24th grade,0.6133962967565552,12.08613622502731,3.700439718141092,6.129283016944967,0.0,5,2.321928094887362,4,False,5,0
